uniq_id,question_sets,question,answer
2a48bfa5864f2d5dfda26d95c95e605e,question_set1,"Approx what size are each model? I've found some that are only about 3 cm long, I'm looking for something a bit bigger. Thanks.",The models are 85-90 mm long/high
72f41f504cef9ca9591da85a528842ab,question_set1,Is this price for one egg?,"Yes, is the price for one egg."
72f41f504cef9ca9591da85a528842ab,question_set2,wen it is hatched does it continue growing,It takes about 4 to 5 days to hatch and once its removed from the water it shrinks slightly.
49a67506c9bf7f0ea6b43c00a94a6cb9,question_set1,Are they soft or hard?,Very hard and pointy!
31a458ae8df5ea2d0a72832b78e3a6d0,question_set1,Hi my son already has the T rex and Tricerotop. Can I order the Stegasaurus? If you have in stock will the price be the same? Brad,"Hi, if you order from Rush-it-uk seller on Amazon you can add a note or email a request for the one you want :)"
31a458ae8df5ea2d0a72832b78e3a6d0,question_set2,Can I request a T-Rex?,"Hi Trevor, T-Rex's can be despatched but we have to order them especially when sold out. When this happens, they cost slightly more. Message if you would like to order, price is £10.59. Thanks"
662062901371a34bb1047bb435e3e84c,question_set1,i want some 40th birthday banners 12ft long and 5inches wide.  i can see pink but not blue which is what i want as its for my son.,"Hi,Thanks for your question, we have these in stock and to find them simply copy this number into Amazon's search bar - B00GL3I0YIPlease ensure you choose us 'PaulsPartyStore' to purchase from and we'll get these to you ASAP.…
    
      see more
    
  
  
    Hi,Thanks for your question, we have these in stock and to find them simply copy this number into Amazon's search bar - B00GL3I0YIPlease ensure you choose us 'PaulsPartyStore' to purchase from and we'll get these to you ASAP.Many thanks,Paul & Jeanette
    
      see less"
f6c185f5c2943c23bbc50f4b1cf07e4f,question_set1,What size is this banner please?,It's about a metre and a half to two metres....it went across two of our sliding doors.
c20ae2a7cacb4fc519531269b6d7744e,question_set1,Could you tell me the interior diameter of the bell please? I need to know for a prop. Thank you!,"The diameter starts at 7.5 cms, and quickly drops to about 4.5 cms which then reduces gradually as it heads towards the bend at the bottom. Hope this helps."
7f0292ff75734b8a1ea31004e4fabbc9,question_set1,What size is this bunting?,The flags are about 10 inches or so long by maybe 6inches wide. The bunting is probably 3m in total and the flags are maybe 10 inches apart.
b615541679933d1ab7c988ea42c6b538,question_set1,Are figures complete or do you have to paste bits on?,"It comes with the stickers so you can pick what you want them to look like, my son loves them."
c8ad3bbfea9b420e7de995415a1fa615,question_set1,"1. Are the droids fastened onto their stands or, can they be removed/unclipped?
2. Are the droids ""poseable"" (can the legs be moved)?",droids can be removed from their stands and the legs can be moved.
41a5941b639c8b57695a2ff93af917c2,question_set1,Where can I get the warthog this piece fits on to?,I bought the warthog for my son at the meadowhall shopping center in sheffield but it was a while ago
785d74360b3e04d72d50d1ae48e3f083,question_set1,Should the weapons have bits of green plastic between the prongs? is this a 'safety' thing for UK market or is it a defect? help appreciated!,Hi yes they do have bits of green plastic between the prongs for safety reasons
85e27ae7027190252fd4f5e3fde85eb0,question_set1,If I buy 4 packs - will the four different packs be sent out? I dont want four packs of the same figures for my daughters birthday. Thanks,It's pot luck
0b950d9f6b5302df18d09872179cbee1,question_set1,Is this new/wrapped or is it second hand? Is the full collection of the 12 figures? Thank you,"Hi, the items are wrapped, though not in original box/packets. I think this was to save on packaging costs.It is the full set of figures at a very reasonable price and they are new. You also get the slip of paper for each figure that they come with. I hope this helps you make up your mind. I was very pleased with my p…
    
      see more
    
  
  
    Hi, the items are wrapped, though not in original box/packets. I think this was to save on packaging costs.It is the full set of figures at a very reasonable price and they are new. You also get the slip of paper for each figure that they come with. I hope this helps you make up your mind. I was very pleased with my purchase.Jan
    
      see less"
b6a95d99a72e9e392b953f012fbc64ac,question_set1,how does it fasten to wrist,"First of all I want to say this Spider-Man shooter is a must for all Spider-Man fans. My nephew absolutely LOVES IT!!!!!!!!Answer to your question, with your left hand grab hold of the shooter handle from underneath. The slot where the shooter fire's from has to be faced front way.. Then all you do is once positioned …
    
      see more
    
  
  
    First of all I want to say this Spider-Man shooter is a must for all Spider-Man fans. My nephew absolutely LOVES IT!!!!!!!!Answer to your question, with your left hand grab hold of the shooter handle from underneath. The slot where the shooter fire's from has to be faced front way.. Then all you do is once positioned wrap the belt round your wrist an you are off. Hope my question helps. Any problems plz do let me know. ENJOY!!!
    
      see less"
b6a95d99a72e9e392b953f012fbc64ac,question_set2,what disc refill pack will fit this spiderman nerf disc shooter?,"Sorry, I don´t know."
62d3242d84bcc88a8dd7eb3dd657996c,question_set1,"What size is this figure? the description says ""Approx 2.6 in (6.5 cm) tall"" which is tiny!","probably mean't to be 6'2, its in a 7 inch scale"
603b214fd4ecd2fc1f334bd40f184e8f,question_set1,does the head move,No the whole body moves on the legs
667e2e1657406d946a6a141fc4ae90f3,question_set1,How tall are they?,"3.5"" (90mm)"
667e2e1657406d946a6a141fc4ae90f3,question_set2,MADE OF ?,A tough plastic resin of some kind. Fairly heavy and robust.
4b869868872d3197bc7137a8b6c1c89e,question_set1,is it good,Very nice details. I really like it.
7f0eb4ff4c592c915054db21afecc982,question_set1,Are the tips fine or broad? Thanks.,"Sorry I hve bought both sizes,but I do think they were standard size for felt pens but they are very good"
8e2d8d86b37366cac591c679c2edc478,question_set1,Can you use these with inkoo teddies,Sorry don't know
05c7e8b97d1301139e2901c17f74f325,question_set1,Are these markers suitable for whiteboards?,"Bit slow to reply but in case still appropriate....my grandchildren use them on their white boards, and they clean off fine although Crayola don't specify they are suitable."
82de3cc456c053dbca6135081bd090ce,question_set1,can you use these for adult colouring books,I would think that you could.
82de3cc456c053dbca6135081bd090ce,question_set2,Are these compatible with Doodle Dotty?,Yes. They fit well.
70b2ded02f4379adbffd2428b3853638,question_set1,I thought these were supposed to be permanent. The paint is coming off my items even after baking.,"Sorry you are having this problem, when we used them all was fine"
06815d4e8071c893d30987d2dbc08eba,question_set1,do these pens work on inkoos?????,Pens are fine...gave to my young grandson to use but found that it took a few washes over a few hours to wash off his skin(hands).I thought when I asked for washable it meant they could be washed off skin and clothing easily.
7b72f597db5d74d35c4f91ef69708cf1,question_set1,How many packs in the box.,I got four Mimi packs  very disappointed
9e3a5cc2e8c04e47cac99be2f1e18ee2,question_set1,"How many packs of 6 do you get as it says 12 in listing title, but 24 packs of 6 in description?",Hi you get 12 packs each with 6 pencils
2d1f21a0e8f2a8931a50b04edf23e499,question_set1,What material is the outer box? Perhaps wood or faux leather?,hello- its wood.
11b98387d30c27249fa90f58bb6672bf,question_set1,are the pencils any good for adult colouring books,"In my opinion they are really for children, this set has a lot of pencils and paints.. I would buy a better quality set with maybe less pencils. My grandson is very pleased with them.....!"
11b98387d30c27249fa90f58bb6672bf,question_set2,what are the dimensions,"Sorry, I am unable to help as this was bought as a gift for my niece. I do not have it."
f8ebf5c50d5f2ca72ce399d496359472,question_set1,is the green dark or light?,It's quite a dark green
fa12f43bcd8473d212a38d2b0c2e967e,question_set1,Are these washable inks?,It says on the box that they are but I haven't tried for myself.
9feb1a23cf079cde57039aeb96f9d11d,question_set1,Is there a lid to stop them drying out?,I think there is a lid but is got a hole in it and they do run out quick .They are good fun when they work
9065272606d5996f63c9c167dbfc25b1,question_set1,do you need caps to make it bang,Yes you do
e4b85c4e5ced7736ac7a6257cc3ba585,question_set1,roughly how big is this? could a 2 year old stand up in it?,Yes I brought this for two year old son last Christmas and there was plenty of room for him. However if your two year old is anything like mine then it will get ripped apart in no time. But overall it was great fun setting it up and colouring it in.
5643cc86c5676cd9a180f60ef46a9c93,question_set1,Would these be easy to wipe off a whiteboard?,yes
